@HD	VN:1.0	SO:unsorted
@SQ	SN:scaffold8687|size1222	LN:1222
@SQ	SN:scaffold8688|size1222	LN:1222
@SQ	SN:scaffold8689|size1222	LN:1222
@SQ	SN:scaffold8690|size1222	LN:1222
@SQ	SN:scaffold8691|size1222	LN:1222
@SQ	SN:scaffold8692|size1222	LN:1222
@SQ	SN:scaffold8693|size1222	LN:1222
@SQ	SN:scaffold8694|size1222	LN:1222
@SQ	SN:scaffold8695|size1222	LN:1222
@SQ	SN:scaffold8696|size1221	LN:1221
@SQ	SN:scaffold8697|size1221	LN:1221
@SQ	SN:scaffold8698|size1221	LN:1221
@SQ	SN:scaffold8699|size1221	LN:1221
@SQ	SN:scaffold8700|size1221	LN:1221
@SQ	SN:scaffold8701|size1221	LN:1221
@SQ	SN:scaffold8702|size1221	LN:1221
@SQ	SN:scaffold8703|size1221	LN:1221
@SQ	SN:scaffold8704|size1220	LN:1220
@SQ	SN:scaffold8705|size1220	LN:1220
@SQ	SN:scaffold8706|size1220	LN:1220
@SQ	SN:scaffold8707|size1220	LN:1220
@SQ	SN:scaffold8708|size1220	LN:1220
@SQ	SN:scaffold8709|size1220	LN:1220
@SQ	SN:scaffold8710|size1220	LN:1220
@SQ	SN:scaffold8711|size1220	LN:1220
@SQ	SN:scaffold8712|size1219	LN:1219
@SQ	SN:scaffold8713|size1219	LN:1219
@SQ	SN:scaffold8714|size1219	LN:1219
@SQ	SN:scaffold8715|size1219	LN:1219
@SQ	SN:scaffold8716|size1219	LN:1219
@SQ	SN:scaffold8717|size1219	LN:1219
@SQ	SN:scaffold8718|size1219	LN:1219
@SQ	SN:scaffold8719|size1219	LN:1219
@SQ	SN:scaffold8720|size1219	LN:1219
@SQ	SN:scaffold8721|size1219	LN:1219
@SQ	SN:scaffold8722|size1219	LN:1219
@SQ	SN:scaffold8723|size1218	LN:1218
@SQ	SN:scaffold8724|size1218	LN:1218
@SQ	SN:scaffold8725|size1218	LN:1218
@SQ	SN:scaffold8726|size1218	LN:1218
@SQ	SN:scaffold8727|size1218	LN:1218
@SQ	SN:scaffold8728|size1218	LN:1218
@SQ	SN:scaffold8729|size1218	LN:1218
@SQ	SN:scaffold8730|size1218	LN:1218
@SQ	SN:scaffold8731|size1218	LN:1218
@SQ	SN:scaffold8732|size1218	LN:1218
@SQ	SN:scaffold8733|size1217	LN:1217
@SQ	SN:scaffold8734|size1217	LN:1217
@SQ	SN:scaffold8735|size1217	LN:1217
@SQ	SN:scaffold8736|size1217	LN:1217
@SQ	SN:scaffold8737|size1217	LN:1217
@SQ	SN:scaffold8738|size1217	LN:1217
@SQ	SN:scaffold8739|size1217	LN:1217
@SQ	SN:scaffold8740|size1216	LN:1216
@SQ	SN:scaffold8741|size1216	LN:1216
@SQ	SN:scaffold8742|size1216	LN:1216
@SQ	SN:scaffold8743|size1216	LN:1216
@SQ	SN:scaffold8744|size1216	LN:1216
@SQ	SN:scaffold8745|size1216	LN:1216
@SQ	SN:scaffold8746|size1216	LN:1216
@SQ	SN:scaffold8747|size1215	LN:1215
@SQ	SN:scaffold8748|size1215	LN:1215
@SQ	SN:scaffold8749|size1215	LN:1215
@SQ	SN:scaffold8750|size1215	LN:1215
@SQ	SN:scaffold8751|size1215	LN:1215
@SQ	SN:scaffold8752|size1214	LN:1214
@SQ	SN:scaffold8753|size1214	LN:1214
@SQ	SN:scaffold8754|size1214	LN:1214
@SQ	SN:scaffold8755|size1214	LN:1214
@SQ	SN:scaffold8756|size1214	LN:1214
@SQ	SN:scaffold8757|size1214	LN:1214
@SQ	SN:scaffold8758|size1214	LN:1214
@SQ	SN:scaffold8759|size1213	LN:1213
@SQ	SN:scaffold8760|size1213	LN:1213
@SQ	SN:scaffold8761|size1213	LN:1213
@SQ	SN:scaffold8762|size1213	LN:1213
@SQ	SN:scaffold8763|size1213	LN:1213
@SQ	SN:scaffold8764|size1213	LN:1213
@SQ	SN:scaffold8765|size1213	LN:1213
@SQ	SN:scaffold8766|size1213	LN:1213
@SQ	SN:scaffold8767|size1213	LN:1213
@SQ	SN:scaffold8768|size1213	LN:1213
@SQ	SN:scaffold8769|size1213	LN:1213
@SQ	SN:scaffold8770|size1212	LN:1212
@SQ	SN:scaffold8771|size1212	LN:1212
@SQ	SN:scaffold8772|size1212	LN:1212
@SQ	SN:scaffold8773|size1212	LN:1212
@SQ	SN:scaffold8774|size1212	LN:1212
@SQ	SN:scaffold8775|size1212	LN:1212
@SQ	SN:scaffold8776|size1212	LN:1212
@SQ	SN:scaffold8777|size1212	LN:1212
@SQ	SN:scaffold8778|size1212	LN:1212
@SQ	SN:scaffold8779|size1212	LN:1212
@SQ	SN:scaffold8780|size1212	LN:1212
@SQ	SN:scaffold8781|size1212	LN:1212
@SQ	SN:scaffold8782|size1212	LN:1212
@SQ	SN:scaffold8783|size1211	LN:1211
@SQ	SN:scaffold8784|size1211	LN:1211
@SQ	SN:scaffold8785|size1211	LN:1211
@SQ	SN:scaffold8786|size1211	LN:1211
@SQ	SN:scaffold8787|size1211	LN:1211
@SQ	SN:scaffold8788|size1211	LN:1211
@SQ	SN:scaffold8789|size1211	LN:1211
@SQ	SN:scaffold8790|size1211	LN:1211
@SQ	SN:scaffold8791|size1211	LN:1211
@SQ	SN:scaffold8792|size1210	LN:1210
@SQ	SN:scaffold8793|size1210	LN:1210
@SQ	SN:scaffold8794|size1210	LN:1210
@SQ	SN:scaffold8795|size1210	LN:1210
@SQ	SN:scaffold8796|size1210	LN:1210
@SQ	SN:scaffold8797|size1210	LN:1210
@SQ	SN:scaffold8798|size1210	LN:1210
@SQ	SN:scaffold8799|size1209	LN:1209
@SQ	SN:scaffold8800|size1209	LN:1209
@SQ	SN:scaffold8801|size1209	LN:1209
@SQ	SN:scaffold8802|size1209	LN:1209
@SQ	SN:scaffold8803|size1209	LN:1209
@SQ	SN:scaffold8804|size1209	LN:1209
@SQ	SN:scaffold8805|size1209	LN:1209
@SQ	SN:scaffold8806|size1209	LN:1209
@SQ	SN:scaffold8807|size1209	LN:1209
@SQ	SN:scaffold8808|size1208	LN:1208
@SQ	SN:scaffold8809|size1208	LN:1208
@SQ	SN:scaffold8810|size1208	LN:1208
@SQ	SN:scaffold8811|size1208	LN:1208
@SQ	SN:scaffold8812|size1208	LN:1208
@SQ	SN:scaffold8813|size1208	LN:1208
@SQ	SN:scaffold8814|size1207	LN:1207
@SQ	SN:scaffold8815|size1207	LN:1207
@SQ	SN:scaffold8816|size1207	LN:1207
@SQ	SN:scaffold8817|size1207	LN:1207
@SQ	SN:scaffold8818|size1207	LN:1207
@SQ	SN:scaffold8819|size1207	LN:1207
@SQ	SN:scaffold8820|size1207	LN:1207
@SQ	SN:scaffold8821|size1207	LN:1207
@SQ	SN:scaffold8822|size1207	LN:1207
@SQ	SN:scaffold8823|size1207	LN:1207
@SQ	SN:scaffold8824|size1206	LN:1206
@SQ	SN:scaffold8825|size1206	LN:1206
@SQ	SN:scaffold8826|size1206	LN:1206
@SQ	SN:scaffold8827|size1206	LN:1206
@SQ	SN:scaffold8828|size1206	LN:1206
@SQ	SN:scaffold8829|size1206	LN:1206
@SQ	SN:scaffold8830|size1205	LN:1205
@SQ	SN:scaffold8831|size1205	LN:1205
@SQ	SN:scaffold8832|size1205	LN:1205
@SQ	SN:scaffold8833|size1205	LN:1205
@SQ	SN:scaffold8834|size1205	LN:1205
@SQ	SN:scaffold8835|size1205	LN:1205
@SQ	SN:scaffold8836|size1205	LN:1205
@SQ	SN:scaffold8837|size1205	LN:1205
@SQ	SN:scaffold8838|size1205	LN:1205
@SQ	SN:scaffold8839|size1205	LN:1205
@SQ	SN:scaffold8840|size1204	LN:1204
@SQ	SN:scaffold8841|size1204	LN:1204
@SQ	SN:scaffold8842|size1204	LN:1204
@SQ	SN:scaffold8843|size1204	LN:1204
@SQ	SN:scaffold8844|size1204	LN:1204
@SQ	SN:scaffold8845|size1204	LN:1204
@SQ	SN:scaffold8846|size1204	LN:1204
@SQ	SN:scaffold8847|size1204	LN:1204
@SQ	SN:scaffold8848|size1204	LN:1204
@SQ	SN:scaffold8849|size1204	LN:1204
@SQ	SN:scaffold8850|size1203	LN:1203
@SQ	SN:scaffold8851|size1203	LN:1203
@SQ	SN:scaffold8852|size1203	LN:1203
@SQ	SN:scaffold8853|size1203	LN:1203
@SQ	SN:scaffold8854|size1203	LN:1203
@SQ	SN:scaffold8855|size1202	LN:1202
@SQ	SN:scaffold8856|size1202	LN:1202
@SQ	SN:scaffold8857|size1202	LN:1202
@SQ	SN:scaffold8858|size1202	LN:1202
@SQ	SN:scaffold8859|size1202	LN:1202
@SQ	SN:scaffold8860|size1202	LN:1202
@SQ	SN:scaffold8861|size1202	LN:1202
@SQ	SN:scaffold8862|size1202	LN:1202
@SQ	SN:scaffold8863|size1202	LN:1202
@SQ	SN:scaffold8864|size1202	LN:1202
@SQ	SN:scaffold8865|size1201	LN:1201
@SQ	SN:scaffold8866|size1201	LN:1201
@SQ	SN:scaffold8867|size1201	LN:1201
@SQ	SN:scaffold8868|size1201	LN:1201
@SQ	SN:scaffold8869|size1201	LN:1201
@SQ	SN:scaffold8870|size1201	LN:1201
@SQ	SN:scaffold8871|size1201	LN:1201
@SQ	SN:scaffold8872|size1201	LN:1201
@SQ	SN:scaffold8873|size1201	LN:1201
@SQ	SN:scaffold8874|size1201	LN:1201
@SQ	SN:scaffold8875|size1200	LN:1200
@SQ	SN:scaffold8876|size1200	LN:1200
@SQ	SN:scaffold8877|size1200	LN:1200
@SQ	SN:scaffold8878|size1200	LN:1200
@SQ	SN:scaffold8879|size1200	LN:1200
@SQ	SN:scaffold8880|size1200	LN:1200
@SQ	SN:scaffold8881|size1200	LN:1200
@SQ	SN:scaffold8882|size1199	LN:1199
@SQ	SN:scaffold8883|size1199	LN:1199
@SQ	SN:scaffold8884|size1199	LN:1199
@SQ	SN:scaffold8885|size1199	LN:1199
@SQ	SN:scaffold8886|size1199	LN:1199
@SQ	SN:scaffold8887|size1199	LN:1199
@SQ	SN:scaffold8888|size1198	LN:1198
@SQ	SN:scaffold8889|size1198	LN:1198
@SQ	SN:scaffold8890|size1198	LN:1198
@SQ	SN:scaffold8891|size1198	LN:1198
@SQ	SN:scaffold8892|size1198	LN:1198
@SQ	SN:scaffold8893|size1198	LN:1198
@SQ	SN:scaffold8894|size1198	LN:1198
@SQ	SN:scaffold8895|size1198	LN:1198
@SQ	SN:scaffold8896|size1198	LN:1198
@SQ	SN:scaffold8897|size1198	LN:1198
@SQ	SN:scaffold8898|size1197	LN:1197
@SQ	SN:scaffold8899|size1197	LN:1197
@SQ	SN:scaffold8900|size1197	LN:1197
@SQ	SN:scaffold8901|size1197	LN:1197
@SQ	SN:scaffold8902|size1197	LN:1197
@SQ	SN:scaffold8903|size1197	LN:1197
@SQ	SN:scaffold8904|size1197	LN:1197
@SQ	SN:scaffold8905|size1196	LN:1196
@SQ	SN:scaffold8906|size1196	LN:1196
@SQ	SN:scaffold8907|size1196	LN:1196
@SQ	SN:scaffold8908|size1196	LN:1196
@SQ	SN:scaffold8909|size1196	LN:1196
@SQ	SN:scaffold8910|size1196	LN:1196
@SQ	SN:scaffold8911|size1196	LN:1196
@SQ	SN:scaffold8912|size1196	LN:1196
@SQ	SN:scaffold8913|size1196	LN:1196
@SQ	SN:scaffold8914|size1196	LN:1196
@SQ	SN:scaffold8915|size1195	LN:1195
@SQ	SN:scaffold8916|size1195	LN:1195
@SQ	SN:scaffold8917|size1195	LN:1195
@SQ	SN:scaffold8918|size1195	LN:1195
@SQ	SN:scaffold8919|size1195	LN:1195
@SQ	SN:scaffold8920|size1195	LN:1195
@SQ	SN:scaffold8921|size1195	LN:1195
@SQ	SN:scaffold8922|size1195	LN:1195
@SQ	SN:scaffold8923|size1194	LN:1194
@SQ	SN:scaffold8924|size1194	LN:1194
@SQ	SN:scaffold8925|size1194	LN:1194
@SQ	SN:scaffold8926|size1194	LN:1194
@SQ	SN:scaffold8927|size1194	LN:1194
@SQ	SN:scaffold8928|size1194	LN:1194
@SQ	SN:scaffold8929|size1194	LN:1194
@SQ	SN:scaffold8930|size1194	LN:1194
@SQ	SN:scaffold8931|size1194	LN:1194
@SQ	SN:scaffold8932|size1194	LN:1194
@SQ	SN:scaffold8933|size1194	LN:1194
@SQ	SN:scaffold8934|size1193	LN:1193
@SQ	SN:scaffold8935|size1193	LN:1193
@SQ	SN:scaffold8936|size1193	LN:1193
@SQ	SN:scaffold8937|size1193	LN:1193
@SQ	SN:scaffold8938|size1193	LN:1193
@SQ	SN:scaffold8939|size1193	LN:1193
@SQ	SN:scaffold8940|size1192	LN:1192
@SQ	SN:scaffold8941|size1192	LN:1192
@SQ	SN:scaffold8942|size1192	LN:1192
@SQ	SN:scaffold8943|size1192	LN:1192
@SQ	SN:scaffold8944|size1192	LN:1192
@SQ	SN:scaffold8945|size1192	LN:1192
@SQ	SN:scaffold8946|size1191	LN:1191
@SQ	SN:scaffold8947|size1191	LN:1191
@SQ	SN:scaffold8948|size1191	LN:1191
@SQ	SN:scaffold8949|size1191	LN:1191
@SQ	SN:scaffold8950|size1191	LN:1191
@SQ	SN:scaffold8951|size1191	LN:1191
@SQ	SN:scaffold8952|size1190	LN:1190
@SQ	SN:scaffold8953|size1190	LN:1190
@SQ	SN:scaffold8954|size1190	LN:1190
@SQ	SN:scaffold8955|size1190	LN:1190
@SQ	SN:scaffold8956|size1190	LN:1190
@SQ	SN:scaffold8957|size1190	LN:1190
@SQ	SN:scaffold8958|size1190	LN:1190
@SQ	SN:scaffold8959|size1190	LN:1190
@SQ	SN:scaffold8960|size1190	LN:1190
@SQ	SN:scaffold8961|size1189	LN:1189
@SQ	SN:scaffold8962|size1189	LN:1189
@SQ	SN:scaffold8963|size1189	LN:1189
@SQ	SN:scaffold8964|size1189	LN:1189
@SQ	SN:scaffold8965|size1189	LN:1189
@SQ	SN:scaffold8966|size1189	LN:1189
@SQ	SN:scaffold8967|size1189	LN:1189
@SQ	SN:scaffold8968|size1189	LN:1189
@SQ	SN:scaffold8969|size1189	LN:1189
@SQ	SN:scaffold8970|size1189	LN:1189
@SQ	SN:scaffold8971|size1188	LN:1188
@SQ	SN:scaffold8972|size1188	LN:1188
@SQ	SN:scaffold8973|size1188	LN:1188
@SQ	SN:scaffold8974|size1188	LN:1188
@SQ	SN:scaffold8975|size1188	LN:1188
@SQ	SN:scaffold8976|size1188	LN:1188
@SQ	SN:scaffold8977|size1188	LN:1188
@SQ	SN:scaffold8978|size1188	LN:1188
@SQ	SN:scaffold8979|size1187	LN:1187
@SQ	SN:scaffold8980|size1187	LN:1187
@SQ	SN:scaffold8981|size1187	LN:1187
@SQ	SN:scaffold8982|size1187	LN:1187
@SQ	SN:scaffold8983|size1187	LN:1187
@SQ	SN:scaffold8984|size1187	LN:1187
@SQ	SN:scaffold8985|size1187	LN:1187
@SQ	SN:scaffold8986|size1187	LN:1187
@SQ	SN:scaffold8987|size1186	LN:1186
@SQ	SN:scaffold8988|size1186	LN:1186
@SQ	SN:scaffold8989|size1186	LN:1186
@SQ	SN:scaffold8990|size1186	LN:1186
@SQ	SN:scaffold8991|size1186	LN:1186
@SQ	SN:scaffold8992|size1186	LN:1186
@SQ	SN:scaffold8993|size1186	LN:1186
@SQ	SN:scaffold8994|size1186	LN:1186
@SQ	SN:scaffold8995|size1186	LN:1186
@SQ	SN:scaffold8996|size1186	LN:1186
@SQ	SN:scaffold8997|size1186	LN:1186
@SQ	SN:scaffold8998|size1186	LN:1186
@SQ	SN:scaffold8999|size1186	LN:1186
@SQ	SN:scaffold9000|size1186	LN:1186
@SQ	SN:scaffold9001|size1186	LN:1186
@SQ	SN:scaffold9002|size1186	LN:1186
@SQ	SN:scaffold9003|size1185	LN:1185
@SQ	SN:scaffold9004|size1185	LN:1185
@SQ	SN:scaffold9005|size1185	LN:1185
@SQ	SN:scaffold9006|size1185	LN:1185
@SQ	SN:scaffold9007|size1185	LN:1185
@SQ	SN:scaffold9008|size1185	LN:1185
@SQ	SN:scaffold9009|size1185	LN:1185
@SQ	SN:scaffold9010|size1185	LN:1185
@SQ	SN:scaffold9011|size1185	LN:1185
@SQ	SN:scaffold9012|size1185	LN:1185
@SQ	SN:scaffold9013|size1185	LN:1185
@SQ	SN:scaffold9014|size1185	LN:1185
@SQ	SN:scaffold9015|size1185	LN:1185
@SQ	SN:scaffold9016|size1185	LN:1185
@SQ	SN:scaffold9017|size1185	LN:1185
@SQ	SN:scaffold9018|size1185	LN:1185
@SQ	SN:scaffold9019|size1184	LN:1184
@SQ	SN:scaffold9020|size1184	LN:1184
@SQ	SN:scaffold9021|size1184	LN:1184
@SQ	SN:scaffold9022|size1184	LN:1184
@SQ	SN:scaffold9023|size1184	LN:1184
@SQ	SN:scaffold9024|size1184	LN:1184
@SQ	SN:scaffold9025|size1184	LN:1184
@SQ	SN:scaffold9026|size1184	LN:1184
@SQ	SN:scaffold9027|size1184	LN:1184
@SQ	SN:scaffold9028|size1184	LN:1184
@SQ	SN:scaffold9029|size1184	LN:1184
@SQ	SN:scaffold9030|size1184	LN:1184
@SQ	SN:scaffold9031|size1184	LN:1184
@SQ	SN:scaffold9032|size1183	LN:1183
@SQ	SN:scaffold9033|size1183	LN:1183
@SQ	SN:scaffold9034|size1183	LN:1183
@SQ	SN:scaffold9035|size1183	LN:1183
@SQ	SN:scaffold9036|size1183	LN:1183
@SQ	SN:scaffold9037|size1183	LN:1183
@SQ	SN:scaffold9038|size1183	LN:1183
@SQ	SN:scaffold9039|size1183	LN:1183
@SQ	SN:scaffold9040|size1182	LN:1182
@SQ	SN:scaffold9041|size1182	LN:1182
@SQ	SN:scaffold9042|size1182	LN:1182
@SQ	SN:scaffold9043|size1182	LN:1182
@SQ	SN:scaffold9044|size1182	LN:1182
@SQ	SN:scaffold9045|size1182	LN:1182
@SQ	SN:scaffold9046|size1182	LN:1182
@SQ	SN:scaffold9047|size1182	LN:1182
@SQ	SN:scaffold9048|size1182	LN:1182
@SQ	SN:scaffold9049|size1182	LN:1182
@SQ	SN:scaffold9050|size1182	LN:1182
@SQ	SN:scaffold9051|size1182	LN:1182
@SQ	SN:scaffold9052|size1182	LN:1182
@SQ	SN:scaffold9053|size1182	LN:1182
@SQ	SN:scaffold9054|size1182	LN:1182
@SQ	SN:scaffold9055|size1181	LN:1181
@SQ	SN:scaffold9056|size1181	LN:1181
@SQ	SN:scaffold9057|size1181	LN:1181
@SQ	SN:scaffold9058|size1181	LN:1181
@SQ	SN:scaffold9059|size1181	LN:1181
@SQ	SN:scaffold9060|size1181	LN:1181
@SQ	SN:scaffold9061|size1181	LN:1181
@SQ	SN:scaffold9062|size1181	LN:1181
@SQ	SN:scaffold9063|size1180	LN:1180
@SQ	SN:scaffold9064|size1180	LN:1180
@SQ	SN:scaffold9065|size1180	LN:1180
@SQ	SN:scaffold9066|size1180	LN:1180
@SQ	SN:scaffold9067|size1180	LN:1180
@SQ	SN:scaffold9068|size1180	LN:1180
@SQ	SN:scaffold9069|size1180	LN:1180
@SQ	SN:scaffold9070|size1179	LN:1179
@SQ	SN:scaffold9071|size1179	LN:1179
@SQ	SN:scaffold9072|size1179	LN:1179
@SQ	SN:scaffold9073|size1179	LN:1179
@SQ	SN:scaffold9074|size1179	LN:1179
@SQ	SN:scaffold9075|size1179	LN:1179
@SQ	SN:scaffold9076|size1179	LN:1179
@SQ	SN:scaffold9077|size1178	LN:1178
@SQ	SN:scaffold9078|size1178	LN:1178
@SQ	SN:scaffold9079|size1178	LN:1178
@SQ	SN:scaffold9080|size1178	LN:1178
@SQ	SN:scaffold9081|size1178	LN:1178
@SQ	SN:scaffold9082|size1177	LN:1177
@SQ	SN:scaffold9083|size1177	LN:1177
@SQ	SN:scaffold9084|size1177	LN:1177
@SQ	SN:scaffold9085|size1177	LN:1177
@SQ	SN:scaffold9086|size1177	LN:1177
@SQ	SN:scaffold9087|size1177	LN:1177
@SQ	SN:scaffold9088|size1177	LN:1177
@SQ	SN:scaffold9089|size1177	LN:1177
@SQ	SN:scaffold9090|size1177	LN:1177
@SQ	SN:scaffold9091|size1177	LN:1177
@SQ	SN:scaffold9092|size1176	LN:1176
@SQ	SN:scaffold9093|size1176	LN:1176
@SQ	SN:scaffold9094|size1176	LN:1176
@SQ	SN:scaffold9095|size1176	LN:1176
@SQ	SN:scaffold9096|size1176	LN:1176
@SQ	SN:scaffold9097|size1176	LN:1176
@SQ	SN:scaffold9098|size1176	LN:1176
@SQ	SN:scaffold9099|size1176	LN:1176
@SQ	SN:scaffold9100|size1175	LN:1175
@SQ	SN:scaffold9101|size1175	LN:1175
@SQ	SN:scaffold9102|size1175	LN:1175
@SQ	SN:scaffold9103|size1175	LN:1175
@SQ	SN:scaffold9104|size1175	LN:1175
@SQ	SN:scaffold9105|size1175	LN:1175
@SQ	SN:scaffold9106|size1175	LN:1175
@SQ	SN:scaffold9107|size1175	LN:1175
@SQ	SN:scaffold9108|size1175	LN:1175
@SQ	SN:scaffold9109|size1175	LN:1175
@SQ	SN:scaffold9110|size1174	LN:1174
@SQ	SN:scaffold9111|size1174	LN:1174
@SQ	SN:scaffold9112|size1174	LN:1174
@SQ	SN:scaffold9113|size1174	LN:1174
@SQ	SN:scaffold9114|size1174	LN:1174
@SQ	SN:scaffold9115|size1174	LN:1174
@SQ	SN:scaffold9116|size1174	LN:1174
@SQ	SN:scaffold9117|size1174	LN:1174
@SQ	SN:scaffold9118|size1174	LN:1174
@SQ	SN:scaffold9119|size1174	LN:1174
@SQ	SN:scaffold9120|size1174	LN:1174
@SQ	SN:scaffold9121|size1174	LN:1174
@SQ	SN:scaffold9122|size1173	LN:1173
@SQ	SN:scaffold9123|size1173	LN:1173
@SQ	SN:scaffold9124|size1173	LN:1173
@SQ	SN:scaffold9125|size1173	LN:1173
@SQ	SN:scaffold9126|size1173	LN:1173
@SQ	SN:scaffold9127|size1173	LN:1173
@SQ	SN:scaffold9128|size1173	LN:1173
@SQ	SN:scaffold9129|size1173	LN:1173
@SQ	SN:scaffold9130|size1172	LN:1172
@SQ	SN:scaffold9131|size1172	LN:1172
@SQ	SN:scaffold9132|size1172	LN:1172
@SQ	SN:scaffold9133|size1172	LN:1172
@SQ	SN:scaffold9134|size1172	LN:1172
@SQ	SN:scaffold9135|size1172	LN:1172
@SQ	SN:scaffold9136|size1172	LN:1172
@SQ	SN:scaffold9137|size1172	LN:1172
@SQ	SN:scaffold9138|size1171	LN:1171
@SQ	SN:scaffold9139|size1171	LN:1171
@SQ	SN:scaffold9140|size1171	LN:1171
@SQ	SN:scaffold9141|size1171	LN:1171
@SQ	SN:scaffold9142|size1171	LN:1171
@SQ	SN:scaffold9143|size1171	LN:1171
@SQ	SN:scaffold9144|size1171	LN:1171
@SQ	SN:scaffold9145|size1171	LN:1171
@SQ	SN:scaffold9146|size1170	LN:1170
@SQ	SN:scaffold9147|size1170	LN:1170
@SQ	SN:scaffold9148|size1170	LN:1170
@SQ	SN:scaffold9149|size1170	LN:1170
@SQ	SN:scaffold9150|size1170	LN:1170
@SQ	SN:scaffold9151|size1170	LN:1170
@SQ	SN:scaffold9152|size1170	LN:1170
@SQ	SN:scaffold9153|size1170	LN:1170
@SQ	SN:scaffold9154|size1170	LN:1170
@SQ	SN:scaffold9155|size1170	LN:1170
@SQ	SN:scaffold9156|size1170	LN:1170
@SQ	SN:scaffold9157|size1169	LN:1169
@SQ	SN:scaffold9158|size1169	LN:1169
@SQ	SN:scaffold9159|size1169	LN:1169
@SQ	SN:scaffold9160|size1169	LN:1169
@SQ	SN:scaffold9161|size1169	LN:1169
@SQ	SN:scaffold9162|size1169	LN:1169
@SQ	SN:scaffold9163|size1169	LN:1169
@SQ	SN:scaffold9164|size1169	LN:1169
@SQ	SN:scaffold9165|size1168	LN:1168
@SQ	SN:scaffold9166|size1168	LN:1168
@SQ	SN:scaffold9167|size1168	LN:1168
@SQ	SN:scaffold9168|size1168	LN:1168
@SQ	SN:scaffold9169|size1168	LN:1168
@SQ	SN:scaffold9170|size1168	LN:1168
@SQ	SN:scaffold9171|size1168	LN:1168
@SQ	SN:scaffold9172|size1168	LN:1168
@SQ	SN:scaffold9173|size1168	LN:1168
@SQ	SN:scaffold9174|size1167	LN:1167
@SQ	SN:scaffold9175|size1167	LN:1167
@SQ	SN:scaffold9176|size1167	LN:1167
@SQ	SN:scaffold9177|size1167	LN:1167
@SQ	SN:scaffold9178|size1167	LN:1167
@SQ	SN:scaffold9179|size1167	LN:1167
@SQ	SN:scaffold9180|size1167	LN:1167
@SQ	SN:scaffold9181|size1167	LN:1167
@SQ	SN:scaffold9182|size1167	LN:1167
@SQ	SN:scaffold9183|size1167	LN:1167
@SQ	SN:scaffold9184|size1166	LN:1166
@SQ	SN:scaffold9185|size1166	LN:1166
@SQ	SN:scaffold9186|size1166	LN:1166
@SQ	SN:scaffold9187|size1166	LN:1166
@SQ	SN:scaffold9188|size1166	LN:1166
@SQ	SN:scaffold9189|size1166	LN:1166
@SQ	SN:scaffold9190|size1166	LN:1166
@SQ	SN:scaffold9191|size1166	LN:1166
@SQ	SN:scaffold9192|size1166	LN:1166
@SQ	SN:scaffold9193|size1165	LN:1165
@SQ	SN:scaffold9194|size1165	LN:1165
@SQ	SN:scaffold9195|size1165	LN:1165
@SQ	SN:scaffold9196|size1165	LN:1165
@SQ	SN:scaffold9197|size1165	LN:1165
@SQ	SN:scaffold9198|size1165	LN:1165
@SQ	SN:scaffold9199|size1165	LN:1165
@SQ	SN:scaffold9200|size1164	LN:1164
@SQ	SN:scaffold9201|size1164	LN:1164
@SQ	SN:scaffold9202|size1164	LN:1164
@SQ	SN:scaffold9203|size1164	LN:1164
@SQ	SN:scaffold9204|size1164	LN:1164
@SQ	SN:scaffold9205|size1164	LN:1164
@SQ	SN:scaffold9206|size1164	LN:1164
@SQ	SN:scaffold9207|size1163	LN:1163
@SQ	SN:scaffold9208|size1163	LN:1163
@SQ	SN:scaffold9209|size1163	LN:1163
@SQ	SN:scaffold9210|size1163	LN:1163
@SQ	SN:scaffold9211|size1163	LN:1163
@SQ	SN:scaffold9212|size1163	LN:1163
@SQ	SN:scaffold9213|size1163	LN:1163
@SQ	SN:scaffold9214|size1163	LN:1163
@SQ	SN:scaffold9215|size1163	LN:1163
@SQ	SN:scaffold9216|size1163	LN:1163
@SQ	SN:scaffold9217|size1163	LN:1163
@SQ	SN:scaffold9218|size1163	LN:1163
@SQ	SN:scaffold9219|size1162	LN:1162
@SQ	SN:scaffold9220|size1162	LN:1162
@SQ	SN:scaffold9221|size1162	LN:1162
@SQ	SN:scaffold9222|size1162	LN:1162
@SQ	SN:scaffold9223|size1162	LN:1162
@SQ	SN:scaffold9224|size1162	LN:1162
@SQ	SN:scaffold9225|size1162	LN:1162
@SQ	SN:scaffold9226|size1162	LN:1162
@SQ	SN:scaffold9227|size1162	LN:1162
@SQ	SN:scaffold9228|size1162	LN:1162
@SQ	SN:scaffold9229|size1161	LN:1161
@SQ	SN:scaffold9230|size1161	LN:1161
@SQ	SN:scaffold9231|size1161	LN:1161
@SQ	SN:scaffold9232|size1161	LN:1161
@SQ	SN:scaffold9233|size1161	LN:1161
@SQ	SN:scaffold9234|size1161	LN:1161
@SQ	SN:scaffold9235|size1161	LN:1161
@SQ	SN:scaffold9236|size1161	LN:1161
@SQ	SN:scaffold9237|size1161	LN:1161
@SQ	SN:scaffold9238|size1161	LN:1161
@SQ	SN:scaffold9239|size1160	LN:1160
@SQ	SN:scaffold9240|size1160	LN:1160
@SQ	SN:scaffold9241|size1160	LN:1160
@SQ	SN:scaffold9242|size1160	LN:1160
@SQ	SN:scaffold9243|size1159	LN:1159
@SQ	SN:scaffold9244|size1159	LN:1159
@SQ	SN:scaffold9245|size1159	LN:1159
